1,2018/04/24,11:26:05.00,2018/04/24,05:26:05.00,24.530634,N,110.367854,W,-6.1,2.0
2,2018/04/24,11:26:10.00,2018/04/24,05:26:10.00,24.530619,N,110.367816,W,-4.9,3.0
3,2018/04/24,11:26:15.00,2018/04/24,05:26:15.00,24.530592,N,110.367775,W,-3.3,3.0
4,2018/04/24,11:26:20.00,2018/04/24,05:26:20.00,24.530568,N,110.367746,W,-2.2,2.0
5,2018/04/24,11:26:25.00,2018/04/24,05:26:25.00,24.530547,N,110.367752,W,-1.8,1.0
6,2018/04/24,11:26:30.00,2018/04/24,05:26:30.00,24.530539,N,110.367752,W,-2.2,0.0
7,2018/04/24,11:26:35.00,2018/04/24,05:26:35.00,24.530553,N,110.367739,W,-0.9,0.0
8,2018/04/24,11:26:40.00,2018/04/24,05:26:40.00,24.530553,N,110.367739,W,-0.9,0.0
9,2018/04/24,11:26:46.00,2018/04/24,05:26:46.00,24.530548,N,110.367745,W,0.3,1.0
10,2018/04/24,11:26:51.00,2018/04/24,05:26:51.00,24.530546,N,110.367732,W,0.8,1.0
11,2018/04/24,11:26:56.00,2018/04/24,05:26:56.00,24.530509,N,110.367729,W,0.0,0.0
12,2018/04/24,11:27:01.00,2018/04/24,05:27:01.00,24.530499,N,110.367716,W,0.1,0.0
13,2018/04/24,11:27:06.00,2018/04/24,05:27:06.00,24.530499,N,110.367716,W,0.1,0.0
14,2018/04/24,11:27:11.00,2018/04/24,05:27:11.00,24.530499,N,110.367716,W,0.1,0.0
15,2018/04/24,11:27:16.00,2018/04/24,05:27:16.00,24.530499,N,110.367716,W,0.1,0.0
16,2018/04/24,11:27:21.00,2018/04/24,05:27:21.00,24.530499,N,110.367716,W,0.1,0.0
17,2018/04/24,11:27:26.00,2018/04/24,05:27:26.00,24.530501,N,110.367729,W,-0.4,1.0
18,2018/04/24,11:27:31.00,2018/04/24,05:27:31.00,24.530510,N,110.367748,W,-2.6,0.0
19,2018/04/24,11:27:36.00,2018/04/24,05:27:36.00,24.530510,N,110.367748,W,-2.6,0.0
20,2018/04/24,11:27:41.00,2018/04/24,05:27:41.00,24.530513,N,110.367732,W,-0.8,0.0
21,2018/04/24,11:27:46.00,2018/04/24,05:27:46.00,24.530509,N,110.367729,W,0.0,0.0
22,2018/04/24,11:27:51.00,2018/04/24,05:27:51.00,24.530516,N,110.367735,W,-1.7,1.0
23,2018/04/24,11:27:56.00,2018/04/24,05:27:56.00,24.530554,N,110.367730,W,-1.2,2.0
24,2018/04/24,11:28:01.00,2018/04/24,05:28:01.00,24.530583,N,110.367755,W,-1.0,3.0
